RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07
37807,Center Line,Michigan,2308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53900,60400,63100,59500,52900,48e3,55500,57700,60100,62600,67100,73200,69700,65200,61600,62e3,67100,73200,72400,71400,69600,73500,74100,69500,80100,80500,82e3,75700,78100,82300,86100,86800,86800,78800,78100,83300,92500,97e3,92400,89e3,88900,
126662,Williamsburg,Florida,2309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142100,138500,137600,142300,146e3,148400,150200,155800,156900,151500,149600,149800,153400,159100,160200,163900,159800,159500,156700,158500,159900,157200,158900,157700,169500,171800,174200,169100,169100,170700,170200,169300,166600,174e3,172600,180200,177700,175700,178600,179200,192300,194300,199800,193200,199700,205300,216400,212e3,209800,206400,197100,193600,189100,194900,200300,204900,210600,213800,222100,218800,221e3,212700,220500,214700,217600
250627,Felida,Washington,2310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381100,353200,338400,325900,343600,363600,360300,371100,356900,345400,353900,329100,340100,340900,336500,328500,325500,361800,366900,375900,377800,389900,388300,372900,360400,377500,395700,42e4,398e3,393400,406200,421e3,423700,419300,408e3,420800,502700,524400,529300,434600,449400,482900,484500,454200,399400,428700,448200,464e3,450600,469600,502500,535200,506200,474300
53593,North Bay Village,Florida,2311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257200,254900,222900,210800,228900,232700,244200,233500,233900,237e3,223100,215400,238300,247600,253300,233500,239100,244200,267e3,241900,237800,232200,278900,273600,245800,198200,212800,231200,247300,239600,231800,225800,225200,228500,242500,287600,276400,271200,220200,216700,230800,254600,288800,267300,259800,254800
9677,Kingston Springs,Tennessee,2312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203700,210200,22e4,220200,231500,217100,217500,218500,221e3,231800,224300,236500,227500,249500,243300,27e4,260800,272300,325300,347e3,336300,246900,234400,240600,271900,
26035,Moyock,North Carolina,2313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243700,245900,244400,241200,249600,239400,256800,253700,260600,254100,240800,240800,254200,255500,255600,235800,231900,258700,266700,307200,269800,275900,257200,287200,286300,298900,283100,284800
15978,Sugar Grove,Illinois,2314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258200,251600,251800,258600,273100,254300,259600,253900,290500,302400,314200,279800,247300,241100,234200,239200,236700,243300,253100,256300,267200,269400,261500,265800,265e3,268500,253400,242500,238800,253400,271100,283600,290800,297500,281800,266100,245900,256800,253900
125262,Medulla,Florida,2315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173400,171200,163400,159700,177e3,186800,194800,183500,177900,178500,175700,180100,190700,184e3,187700,182400,19e4,181e3,168600,169200,161600,171500,176400,198100,198400,209300,204400,206700
397819,Cecil,Pennsylvania,2316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220400,214600,212500,224100,217e3,220800,208700,214500,203200,195900,209200,223100,230600,195e3,194900,213900,232600,233200,216e3,210900,228700,208600,237700,234100,244500,213e3,203500,208500,198100,176200
18426,Haddon Heights,New Jersey,2317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231800,209300,203800,210900,196900,198900,205200,204400,202800,196600,219900,225400,233400,228200,233500,234800,235200,240600,233600,236700,229100,214200,196700,204500,246100,260200,254500,227300,206800,202400,203800,226700,231900,238900,240200,238500,237e3,231700,246100,236600,221400,210700,239300,257600,273200,247200,228600,207600,209400,
7113,Snoqualmie,Washington,2318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447300,426400,41e4,403900,408400,442500,424e3,419600,390700,391700,407800,407700,410200,400400,400500,397600,384200,382900,402800,424700,429900,438e3,442300,457e3,445700,458900,453900,468700,466300,486800,483200,491200,482100,480300,480700,478200,486200,477500,494800,522900,541700,521100,507100,504700,528500,536800,539100,548300,565500,584200,590800,578200,577200,583500,576300,607600,615e3,629100,610100,616800,655500,690100,694100,650800,621100,597600,582300,625100,685200,747400,699700,652100
395539,Newmarket,New Hampshire,2319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233300,244900,257500,273200,274800,258200,268400,276600,294600,293300,288400,284200,274700,269800,262400,270600,292900,287900,264900,237900,262e3,267400,282900,260900,270400,281800,
22458,Liberty Lake,Washington,2320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274200,254800,250800,239500,256500,260900,290400,299400,305700,299300,324800,331e3,301600,244300,239900,264400,275200,275300,270200,274600,242600,213200,213300,241200,273700,280300,286800,285800,278300,294500,287200,282500,260700,278700,298800,304700,301900,303700,310900,290600,288800,292700,324200,315200,297600,282100,316700,301200,310500,295e3,344e3,340700
17755,Denver,Pennsylvania,2321,,,,,,,,,,,,,,,,,,,,,,,,,,196500,194200,177400,194800,185e3,192800,185100,179700,170700,173900,170900,174100,161300,174300,172e3,175200,173400,172600,174600,167200,160200,163400,157300,176700,175600,174700,172900,167600,178400,170500,172100,164700,164500,176e3,184900,180900,170600,167300,172700,176800,180800,198200,192e3,191800,184100,182500,187300,178800,181e3,177100,172500,168200,172600,178e3,181100,178900,179100,175500,172e3,175100,177700,188200,191700,194800,179900,172500,180600,184300,170500,164900,146300,170600,176900,194500,183200,184900,185500,182300,176200,174800,173800,181800,177600,180200,172900,176300,181300,191800,212400,210900,191800,171400,171200,186700,179300,184800,171e3,175500,174300,186300
398634,Crawford,New York,2322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208800,197100,200900,217500,207500,226600,194900,222600,215900,241400,239e3,220300,235100,240700,258300,234100,214200,210500,229500,238600,231600,229400,246100,256400,243200,229300,224600,234700,261600,251500,257200,242800,233600,229200,204400,221700,221800,235100,240400,246500,263900,253800,284500,278800,296100,238900,22e4,,
43565,Belcamp,Maryland,2323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148900,164700,164300,175600,181e3,186700,174100,172e3,167400,168500,161600,173400,163500,170100,164900,177e3,177700,168600,161300,154400,155700,159600,164700,162e3,155600,155900,182800,188500,194700,171500,175e3,164300,167600,175200,178e3,181300,169100,175500,181400,177600
10636,Burrillville,Rhode Island,2324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255e3,221800,216500,213800,227400,231100,248500,251700,246100,240400,239500,243200,242600,245900,255900,246800,235e3,234e3,232900,276100,284300,294700,262500,240300,24e4,237200,215800
26185,North Haledon,New Jersey,2325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425e3,435200,416700,414e3,412600,413300,390600,368300,377900,367900,400700,389300,431500,413e3,427e3,433e3,390200,394e3,439500,493100,473700,355700,383300,396800,428600,
25246,Indian Wells,California,2326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587800,503900,517700,557100,542200,523900,557100,591800,653400,604200,577400,559700,579800,663100,608400,568e3,519900,549700,531500,530900,668200,715100,703900,595400,577200,621900,624500,612100,519200,517300,546900,635400,659800,691100,709400,72e4,717200,694800,652100,598200,530400,545700,568600,595100,579900,684300,674800,657100,524500,538100,537300,584900,599100,626e3,595500,617200,603400,607400,623200,646700,659500,623100,655500,695600,726e3,693700,657800,591800,602200,598100,653500,643900,653900,653900,673800,621300,613100,614600,683300,657300,646400,672400,721700,671700,619900,635500,687e3,681100
48563,Wood Ridge,New Jersey,2327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376700,38e4,338800,350500,342200,383300,398300,399e3,382700,340800,321800,331500,318300,353300,368300,394700,384700,376300,363300,371600,407900,437900,388800,334200,329300,380200,438e3,437600,434300,409e3,400800,415500,407700,443600,453900,511200,526800,506e3,
56270,Pelham,New York,2328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712800,789e3,799700,840100,826900,760200,718600,677100,681600,780600,780200,765400,684300,751800,784600,810100,8e5,795e3,743200,712400,726600,780300,824700,914e3,955900,944300,900400,874600,901800,963600,931900,965200,896500,1000900,1008600,943800,863900,752700,855400
396848,West Haven-Sylvan,Oregon,2329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315500,365900,392600,379800,367400,373600,371100,356700,351100,364500,408700,418900,415e3,337600,344100,361900,434600,437500,464600,463800,472300,442300,411300,421400,385100,416200,410200,456200,462900,459800,461e3,466e3,436300,433300,431100,458100,459600,452200,461900,492100,503600,509300,522300,513400,518100,443500,421500,473700,518300,536100,484400,500500,504500
35452,Georgetown,Indiana,2330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218e3,209800,195300,198100,192800,191800,178600,200800,192400,206400,199e3,226900,205600,208400,204200,214500,205600,218100,210700,220900,180300,179400,161e3,174100,172800,191200,214400,224900,236300,210200,201500,181e3,194700,190700,181100,175800,207700,213500,229500,204100
32429,Lantana,Texas,2331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257e3,258800,289800,293800,289900,276400,275500,283900,292100,287e3,286400,264700,287400,292200,313800,320400,324e3,325e3,297e3,301800,296400,290700,282400,301700,321e3,321100,300700,298600,303800,326500,344200,334200,334500,328300,343800,323800,316e3,337200,350500,338700,327700,327800,335400,325200,341300,370500,382600,380100,360100,353400,355500,366600,366e3,355100,360300,383800,382200,375400,367300,383600,379300,377900,382400,380300,385600,381700,405e3,391500,394e3,373100,383200,385700,392500,401400,393300,406e3
55732,Gambrills,Maryland,2332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400800,357600,356600,344300,344600,340400,337300,339600,340600,359e3,381700,340700,324100,309300,327400,352300,349200,367900,358100,348400,350300,344900,338700,322700,332700,332400,344300,325e3,362e3,391e3,394300,373700,350400,343300,333400,348900,346e3,358400,344400,353700,344800,343e3,351700,363200,376600,371200,376500,344400,364600,363400,394900,404600,409200,413300,389800,
7042,Sheffield Lake,Ohio,2333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100500,93300,99900,97900,92900,90700,78300,77200,77600,82400,86400,95500,89200,86300,78500,88800,98600,100300,97600,97900,105100,102e3,95400,91400,102200,102800,105500,104300,114100,112100,110100,102400,107500,117300,119700,121600,109800,108400,100100,110600,118300,
14002,Stickney,Illinois,2334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148900,145800,136500,133900,127200,134e3,137e3,158600,156400,167100,145700,152900,151600,162e3,172900,169200,171900,159e3,158200,158700,165e3,160500,155500,149800,165400,169900,174100,167e3,170100,177100,165300,180900,173400,204800,187400,192400,179900
19658,North Castle,New York,2335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916700,975e3,906200,978600,842500,926300,861800,884700,835900,795400,780500,720600,797800,754500,827400,796200,897300,892700,914900,870400,878600,983900,950500,994900,1114300,1173800,1134300,877200,917400,999300,924600
31233,Discovery Bay,California,2336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510600,499300,502900,499800,503400,519900,534800,538500,526300,519300,532100,541300,563100,563100,574300,574400,568700,571900,571300,582600,555800,594500,597300,605500,558600,575200,600500,612100,576400
13076,Oakland,Tennessee,2337,142900,152700,152400,151100,137e3,137500,140300,145500,136900,136700,138100,142900,139200,154e3,163500,166700,155500,142400,143700,148500,157400,164200,156200,163600,151300,150400,149600,149700,155600,144300,155400,160800,158e3,138100,124100,131700,138500,145900,151400,145600,136700,124900,129900,144100,140800,146100,132900,131900,123200,141400,140400,147400,128400,134300,136800,147500,144400,137800,123200,125e3,128900,137100,135800,132800,133600,135600,139500,135300,134100,135300,147300,143800,144300,136800,148500,144700,145500,140600,140700,141900,141600,138e3,139900,144500,146400,144100,142600,148100,148800,144500,143900,142900,145e3,143400,145e3,156400,159200,157700,144500,143e3,146600,157900,159900,168600,174500,182800,176800,163400,156500,165700,176800,189400,180500,183600,183400,192100,188200,181900,177900,190300,203500,201200,189500,186100,193200
17479,Clifton Heights,Pennsylvania,2338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100300,106200,111400,83200,79e3,78900,82400,85700,82900,75500,80900,86900,101600,95600,92700,87500,94900,99400,95500,93600,96e3,105100,104600,103700,101700,96e3,88500,89200,97400,106e3,108500,112500,112800,116500,116700,119400,123400,,
39910,Mountainside,New Jersey,2339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534500,519800,528100,530500,559e3,552e3,521200,540600,561100,593e3,566800,563500,573100,585700,572400,534400,530100,551e3,573e3,584100,559800,579600,606900,606500,579200,573600,588500,595e3,553900,551900,583300,583e3,591400,556e3,546e3,549700,560300,6e5,592800,632300,645600,644400,630600,603300,601e3,592700,620300,618300,610100,577900,615100,619300,636400,633300,634600,615800,542e3,507800,517800,564200,587900,593600,584400
25753,Marengo,Illinois,2340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159200,152500,161300,165e3,172300,180300,177200,166800,159e3,169e3,176800,151800,159500,157800,204200,191300,191200,156900,159500,165200,185600,186900,192400,194100,196400,197800,193100,190800,183500,174900,197700,207500,234400,232100,206400,190300,185600,205700,221e3,211300,213400
30805,Cedar Springs,Michigan,2341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119500,115500,126900,124800,123e3,121300,123200,126800,126700,120600,113700,111900,107700,116700,123800,138600,139400,135e3,137400,138100,139100,135200,136600,145800,152500,139e3,137100,135800,153800,158500,158900,157800,159200,163100,162500,160300,162e3,164500,160600,156500,155600,161700,163400,165600,172700,176e3,187700,184600,183200,174100,165500,164400
30854,Chesapeake Beach,Maryland,2342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282200,301100,294300,272600,235800,237200,242500,257300,263200,276300,272900,271600,266800,269900,280200,273600,272900,265e3,293800,288e3,284700,260300,257400,293900,296900,301100,250800,250800,245700,255600,255600,268800,276400,270700,265900,261200,263200,262700,262500,268200,276500,278e3,283100,275900,276800,268700,276900,279500,272100,272400,276600,285400,285800,291800,287800,314400,312500,324900,316200,330900,316700,310400,283100,293200,283400,286200,293900,304500,314800,333400,322e3,325900,282100
44323,Broadview,Illinois,2343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109300,114900,117900,129400,114100,112900,127700,144200,150800,117900,105200,11e4,123e3,135900,131900,141100,164100,167e3,170400,149900,139300,143e3,147800,161900,156800,158900,151400,144e3,157600,173500,,,,,,,
398504,Salisbury,Pennsylvania,2344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147500,145500,162300,174300,189700,186700,186500,164500,169500,164700,151200,142e3,153700,177200,179100,167100,162400,161e3,169600,164100,156100,157800,163200,172800,163e3,153900
15079,Alcoa,Tennessee,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88800,97800,101800,97700,92700,96800,113e3,115400,108900,99400,102800,113500,119e3,116900,118400,13e4,137200,135300,123800,126900,116500,121300,119400,133300,130400,112400,109400,130600,144200,146100,127500,128800,140500,136e3,152500,167600,166900,
29332,Wilton,New York,2346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274600,284300,243400,239900,244500,296100,289800,287500,281200,269400,302800,308300,310700,260900,262e3,259400,284900,285700,299400,288900,304500,315700,326300,313600,303400,299400,297100,303400,304e3,313100,312100,331400,333600,329700,331100,342600,346800,351900,345e3,34e4,317300,302100,299200,248300,245200,253900,302600,302900,297500,298300,295800,293500,313500,316100,323300,304200,299700,285e3,292600,324400,346e3,339900,303400,284200,
120317,Roxborough Park,Colorado,2347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271400,288200,311600,286900,278200,242300,242e3,256900,292600,292400,278600,275900,272600,278800,27e4,289700,314800,296600,301200,282100,313200,300200,304600,315700,321100,319500,332300,330900,343600,341200,343300,344600,331700,348100,367300,354100,358400,360500,366600,358800,333700,345800,352100,363e3,361700,367300,373400,38e4,382300,387500,391700,392100,396e3,399900,399200,397400,389900,393800,405e3,404500,393600,450400,486100,527e3,475800,441900,452400,
38070,Crestline,California,2348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112600,97100,94800,99e3,114600,114400,114100,115600,119900,116500,121800,116900,122e3,122200,125500,121600,128600,131700,156e3,153e3,158e3,142600,141700,145500,149500,154200,156900,162400,163300,167300,167100,171200,167900,155500,157800,159900,172700,180100,181800,182e3,182900,169700,169200,165900,177200,186400,183200,189200,181300,172400,168300,167600,171400,170100,192700,201100,208500,19e4,197200,209200,217e3,216700,197800,203200,216600,231e3,236300,232500
39442,Lindenhurst,Illinois,2349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177500,174800,168400,159700,161500,16e4,165100,162e3,166900,166600,198300,196400,189800,157800,161300,174200,177600,176200,167300,162e3,161800,161700,165500,166300,171100,174900,179400,197300,191600,203100,179900,188900,170200,179600,198100,221300,217900,193800,173e3,173100,173e3,18e4,188800,190900,188400,181700,186700,191100,181500,183800,179900,201400,200500,204700,186700,188800,193200,200500,198600
29678,Greenwood,Missouri,2350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163100,172300,177800,180200,180700,176400,181400,182300,194500,196200,198700,187700,188400,191200,198800,204800,207800,225200,225700,230500,204800,185500,184300,199800,213600,200500,192900,196300
48032,Trenton,Georgia,2351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106500,105e3,105100,113800,120400,127900,127400,122400,126e3,133300,143400,143600,125600,103500,97800,103500,114800,123e3,120500,121900,109100,126700,120600,121400,112500,120100,
17685,Damascus,Oregon,2352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295600,311500,320100,326800,316e3,317100,314100,318400,322700,332800,349800,353300,343200,322800,298600,303100,319e3,332300,345600,348500,351900,329300,326400,308600,324100,330400,349900,360200,358200,372400,368400,378900,380600,383500,378100,384e3,396300,411200,420400,412500,417200,410600,417e3,406700,406600,411500,421400,413400,417800,404400,414100,430100,452200,449200,456e3,457200,473100,463200,456200,463e3,472600,472800,459e3,433800
3588,Becker,Minnesota,2353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150300,157e3,152600,151100,146100,150800,156900,154100,185800,181200,190300,165500,171800,163900,163400,158900,164300,164e3,168100,171900,179800,183400,183700,179300,176500,178900,185200,19e4,192800,193100,188400,183300,181100,186700,185600,197700,202400,211500,203100,211700,213900,202200,196300,202500,216e3,215600,214500,213100,212100,201700,210200,227e3,232600,232400,223800,239e3,232400,226400,220200,223e3,223500,221900
53482,Naranja,Florida,2354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119300,119e3,124800,126100,111700,104600,109300,128200,139600,139100,142500,142700,153400,146600,145200,163200,176600,169800,147600,144600,147500,152e3,146500,140200,151100,156600,171e3,169200,154500,165e3,164e3,179700,173800,152600,153600,173400,195e3,202100,181800,170700,178700,193e3,206700,200200,189800,183100
31083,Coweta,Oklahoma,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116700,112300,110900,117700,123100,124100,122800,125e3,109700,113600,116100,129700,132500,136300,128e3,123300,114700,126700,123400,127200,128300,129300,128800,123600,119800,120800,128200,123800,128700,146700,158600,147e3,121e3,110700,117900,119300,123200,122700,124e3,14e4,137e3,155100,140500,139500,121700,122100,127200,
24050,Cheltenham,Pennsylvania,2356,297900,283e3,270600,249300,253500,252800,253600,242500,241900,232400,235600,242900,285600,310400,285500,242900,233100,255e3,253e3,229700,224500,228100,228600,229400,247100,25e4,236100,218900,223e3,217200,215600,216900,217900,219300,213100,244700,235600,233600,220800,233200,240100,218900,216900,193400,209100,207400,202100,214700,211600,218100,196e3,197100,204400,206800,223900,219800,225900,200700,183e3,166400,172900,195200,201700,199900,191500,198300,196500,202500,201400,199900,202400,200500,195200,188300,180900,184100,190900,201e3,207400,209800,223e3,217100,204700,191400,198200,203900,215100,217500,223200,209800,199300,194500,188400,200600,205600,212200,215e3,232400,229500,233300,217e3,218e3,223e3,222200,225600,221200,239700,265400,255900,223400,205700,200400,223400,224e3,233800,219e3,191500,184e3,191200,227e3,236200,232400,224200,216200,
